timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1738943282,14.497139395577216,77.66060057517282,37250,487,7,22,34.3,17,20.9,,1009.0,0,32.4,6.2,10.0,24.0,8.0,100,0.9961946980917455,0.0871557427476581,1
1739375785,14.497139395577216,77.66060057517282,36000,464,3,22,35.2,17,17.3,,1009.0,0,33.4,6.7,10.0,19.9,9.0,101,0.8480480961564261,0.5299192642332049,2
1739460312,14.497139395577216,77.66060057517282,34000,474,3,22,35.5,15,15.5,,1009.0,0,33.8,5.4,10.0,17.8,9.0,102,0.8090169943749475,0.5877852522924731,0
1739547650,14.497139395577216,77.66060057517282,36050,450,3,22,34.8,15,11.9,,1009.0,0,33.0,4.2,10.0,13.7,8.0,103,0.573576436351046,0.8191520442889918,0
1739979531,14.497139395577216,77.66060057517282,36000,446,3,22,35.3,18,8.3,,1007.0,3,33.5,7.3,10.0,9.5,9.0,104,0.4999999999999999,0.8660254037844387,4
1740240199,14.497139395577216,77.66060057517282,28000,468,3,22,35.1,17,16.2,,1010.0,7,33.3,6.5,10.0,18.6,9.0,105,0.754709580222772,0.6560590289905073,2
1740325388,14.497139395577216,77.66060057517282,36000,439,1,22,35.1,18,16.2,,1010.0,9,33.3,7.3,10.0,18.6,9.0,106,0.8090169943749475,0.5877852522924731,2
1740411028,14.497139395577216,77.66060057517282,30000,465,2,22,34.4,15,19.8,,1010.0,5,32.4,4.2,10.0,22.8,8.0,107,0.9563047559630354,0.2923717047227367,1
1740497513,14.497139395577216,77.66060057517282,28000,448,8,22,33.7,20,24.1,,1012.0,1,31.7,7.5,10.0,27.8,8.0,108,0.984807753012208,0.1736481776669304,3
