timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1733073579,27.12338488184912,77.17729117806796,27950,410,357,84,21.6,27,3.2,,1009.0,0,21.6,1.6,10.0,6.8,6.0,19,-0.1908089953765446,0.981627183447664,2
1733160362,27.12338488184912,77.17729117806796,25850,396,357,84,21.5,31,5.4,,1012.0,0,21.5,3.8,10.0,11.3,6.0,20,0.224951054343865,0.9743700647852352,2
1733245976,27.12338488184912,77.17729117806796,25200,434,1,84,22.1,31,6.5,,1013.0,0,23.4,4.2,10.0,13.6,6.0,21,-0.544639035015027,0.838670567945424,2
1733334236,27.12338488184912,77.17729117806796,26375,398,357,84,21.7,33,10.1,,1013.0,2,21.7,4.6,10.0,21.2,6.0,22,-0.6156614753256582,0.788010753606722,2
1733418471,27.12338488184912,77.17729117806796,26450,376,357,84,20.3,27,7.6,,1012.0,0,20.3,0.6,10.0,15.9,6.0,23,-0.5877852522924734,0.8090169943749473,2
1733506016,27.12338488184912,77.17729117806796,27625,386,357,84,20.1,30,6.1,,1011.0,0,20.1,2.2,10.0,12.9,6.0,24,0.2079116908177593,0.9781476007338056,2
1733592090,27.12338488184912,77.17729117806796,24325,397,356,84,20.1,32,6.8,,1011.0,0,20.1,2.8,10.0,14.4,6.0,25,0.8191520442889918,0.573576436351046,3
1733678669,27.12338488184912,77.17729117806796,25675,364,1,84,20.0,43,11.9,,1009.0,27,20.0,6.9,10.0,24.9,5.0,26,0.9396926207859084,-0.3420201433256687,3
1733764756,27.12338488184912,77.17729117806796,22825,337,357,84,17.2,42,9.7,,1014.0,0,17.2,4.0,10.0,20.4,5.0,27,-0.5000000000000004,0.8660254037844384,2
1733850493,27.12338488184912,77.17729117806796,25325,431,358,84,16.6,31,10.1,,1015.0,0,16.6,-0.6,10.0,21.2,5.0,28,-0.4539904997395469,0.8910065241883678,0
1733936368,27.12338488184912,77.17729117806796,23925,370,357,84,20.0,23,9.0,,1014.0,0,20.0,-1.5,10.0,16.6,5.0,29,-0.6691306063588581,0.7431448254773942,0
1734025226,27.12338488184912,77.17729117806796,22250,379,359,84,16.0,25,6.1,,1015.0,0,16.0,-4.1,10.0,12.9,5.0,30,-0.5150380749100545,0.8571673007021121,0
1734110338,27.12338488184912,77.17729117806796,25225,356,8,84,16.0,26,12.2,,1015.0,0,16.0,-3.5,10.0,25.7,5.0,31,-0.8660254037844386,0.5000000000000001,0
1734195213,27.12338488184912,77.17729117806796,35250,498,62,84,20.3,27,10.1,,1016.0,0,20.3,0.7,10.0,19.3,6.0,32,-0.7071067811865477,0.7071067811865474,0
1734284415,27.12338488184912,77.17729117806796,21800,434,357,84,16.8,25,5.0,,1017.0,0,16.8,-3.5,10.0,10.6,5.0,33,-0.5877852522924734,0.8090169943749473,0
1734370259,27.12338488184912,77.17729117806796,24475,407,357,84,16.8,25,1.4,,1015.0,0,16.8,-3.5,10.0,3.0,5.0,34,0.6946583704589973,0.7193398003386512,2
1734455591,27.12338488184912,77.17729117806796,24050,368,359,84,16.8,28,2.5,,1014.0,0,16.8,-1.9,10.0,5.3,5.0,35,0.5446390350150271,0.838670567945424,2
1734541785,27.12338488184912,77.17729117806796,23225,401,1,84,16.9,34,2.9,,1013.0,0,16.9,0.9,10.0,6.0,5.0,36,-1.0,-1.8369701987210292e-16,2
1734628778,27.12338488184912,77.17729117806796,24875,446,359,84,17.3,35,6.5,,1012.0,0,17.3,1.9,10.0,13.6,5.0,37,0.9563047559630355,-0.2923717047227366,3
1734715407,27.12338488184912,77.17729117806796,22125,358,1,84,17.8,37,6.8,,1012.0,2,17.8,3.0,10.0,14.4,5.0,38,0.0523359562429438,0.9986295347545738,2
1734802969,27.12338488184912,77.17729117806796,22900,352,359,84,17.1,40,5.4,,1014.0,0,17.1,3.4,10.0,11.3,5.0,39,-0.2923717047227371,0.9563047559630352,2
1734888243,27.12338488184912,77.17729117806796,27500,418,3,84,17.2,40,7.2,,1013.0,0,17.2,3.5,10.0,15.1,5.0,40,0.9271838545667874,-0.374606593415912,3
1734973907,27.12338488184912,77.17729117806796,29350,453,359,84,16.1,48,11.2,,1014.0,44,16.1,5.2,10.0,22.5,5.0,41,0.9135454576426008,0.4067366430758002,1
1735060176,27.12338488184912,77.17729117806796,29550,415,357,84,17.7,55,4.0,,1015.0,79,17.7,8.6,10.0,8.3,4.0,42,-0.6156614753256582,0.788010753606722,1
1735146665,27.12338488184912,77.17729117806796,28500,396,353,84,17.9,51,5.8,,1017.0,0,17.9,7.7,10.0,12.1,5.0,43,-0.0174524064372835,0.9998476951563912,1
1735233750,27.12338488184912,77.17729117806796,25475,420,357,84,19.3,51,5.8,,1018.0,43,19.3,9.0,10.0,12.1,5.0,44,0.4999999999999999,0.8660254037844387,1
1735321733,27.12338488184912,77.17729117806796,29975,477,350,84,20.6,55,7.6,,1017.0,59,20.6,11.3,10.0,14.3,6.0,45,-0.2419218955996678,0.9702957262759964,1
1735407171,27.12338488184912,77.17729117806796,25200,406,357,84,18.7,74,5.8,,1017.0,76,18.7,14.0,10.0,9.6,4.0,46,0.8746197071393957,0.4848096202463371,4
1735494031,27.12338488184912,77.17729117806796,16875,305,357,84,18.0,59,11.9,,1018.0,0,18.0,9.9,10.0,24.9,5.0,47,-0.6156614753256582,0.788010753606722,1
1735579055,27.12338488184912,77.17729117806796,24675,371,1,84,17.1,53,8.6,,1017.0,0,17.1,7.4,10.0,18.1,5.0,48,-0.5150380749100545,0.8571673007021121,1
