timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1733067985,15.352157522945175,78.03976332358786,30000,455,6,27,29.7,52,17.6,,1004.0,64,31.3,18.7,10.0,20.3,6.0,19,0.4226182617406994,0.90630778703665,3
1733154687,15.352157522945175,78.03976332358786,38000,452,357,27,28.3,61,20.9,,1006.0,52,30.3,20.0,10.0,27.5,6.0,20,0.9135454576426008,0.4067366430758002,2
1733240505,15.352157522945175,78.03976332358786,36000,468,1,27,28.8,62,19.1,,1007.0,88,31.3,20.8,10.0,23.2,6.0,21,0.9902680687415704,-0.1391731009600653,2
1733328514,15.352157522945175,78.03976332358786,34050,460,7,27,30.0,49,12.2,,1008.0,46,31.4,18.1,10.0,14.7,8.0,22,0.8290375725550417,-0.5591929034707467,3
1733412907,15.352157522945175,78.03976332358786,36050,463,2,27,30.1,55,14.8,,1008.0,40,32.3,19.9,10.0,18.6,8.0,23,0.9702957262759964,-0.2419218955996677,3
1733500559,15.352157522945175,78.03976332358786,32000,487,3,27,30.9,50,12.6,,1008.0,63,33.0,19.2,10.0,14.5,7.0,24,0.984807753012208,0.1736481776669304,3
1733586503,15.352157522945175,78.03976332358786,36025,468,5,27,30.9,47,13.0,,1008.0,45,32.4,18.3,10.0,14.9,8.0,25,0.992546151641322,-0.1218693434051473,3
1733673050,15.352157522945175,78.03976332358786,36025,476,7,27,30.5,45,13.0,,1007.0,46,31.4,17.1,10.0,14.9,8.0,26,0.8191520442889917,-0.5735764363510462,3
1733759075,15.352157522945175,78.03976332358786,38025,481,3,27,30.6,45,13.7,,1008.0,46,31.6,17.2,10.0,15.7,8.0,27,0.9135454576426008,-0.4067366430758002,3
1733845219,15.352157522945175,78.03976332358786,36000,482,4,27,29.3,51,12.6,,1008.0,54,30.5,18.1,10.0,15.7,6.0,28,0.9510565162951536,0.3090169943749474,3
1733930847,15.352157522945175,78.03976332358786,32000,463,3,27,29.6,33,11.5,,1009.0,9,28.8,11.6,10.0,13.2,7.0,29,0.9205048534524404,0.3907311284892737,0
1734019412,15.352157522945175,78.03976332358786,30000,443,5,27,28.6,48,14.4,,1009.0,28,29.2,16.5,10.0,17.1,7.0,30,1.0,6.123233995736766e-17,3
1734104729,15.352157522945175,78.03976332358786,36000,482,2,27,28.0,56,13.3,,1009.0,68,29.2,18.3,10.0,15.3,6.0,31,0.9781476007338056,0.2079116908177594,2
1734189883,15.352157522945175,78.03976332358786,38000,480,5,27,29.4,45,14.8,,1010.0,44,30.0,16.2,10.0,17.0,7.0,32,0.9998476951563912,-0.0174524064372834,3
1734278767,15.352157522945175,78.03976332358786,36000,455,4,27,27.9,41,15.5,,1012.0,4,27.8,13.4,10.0,18.5,7.0,33,0.9986295347545738,0.0523359562429439,0
1734364824,15.352157522945175,78.03976332358786,37625,481,4,27,27.3,28,13.3,,1011.0,0,26.1,7.1,10.0,16.8,7.0,34,0.9993908270190958,0.034899496702501,0
1734450169,15.352157522945175,78.03976332358786,36000,480,8,27,27.0,24,6.1,,1010.0,0,25.6,4.7,10.0,7.2,7.0,35,0.0871557427476581,0.9961946980917455,1
1734536258,15.352157522945175,78.03976332358786,34000,472,3,27,29.1,29,5.0,,1008.0,11,27.9,9.4,10.0,5.8,7.0,36,0.3583679495453002,0.9335804264972016,1
1734623352,15.352157522945175,78.03976332358786,32000,470,2,27,29.9,33,7.2,,1007.0,14,29.1,11.7,10.0,8.3,7.0,37,0.766044443118978,0.6427876096865394,1
1734709383,15.352157522945175,78.03976332358786,34025,463,4,27,30.2,46,2.9,,1007.0,21,31.2,17.3,10.0,3.3,8.0,38,0.9271838545667874,-0.374606593415912,3
1734797167,15.352157522945175,78.03976332358786,34000,478,3,27,31.5,34,2.5,,1007.0,10,31.1,13.7,10.0,3.0,8.0,39,0.1736481776669303,0.984807753012208,1
1734882323,15.352157522945175,78.03976332358786,38000,452,7,27,29.7,46,5.0,,1008.0,44,30.5,16.7,10.0,6.5,7.0,40,0.8746197071393959,-0.484809620246337,3
1734968532,15.352157522945175,78.03976332358786,38000,472,3,27,30.5,39,11.5,,1008.0,22,30.6,15.1,10.0,13.2,8.0,41,0.8660254037844387,-0.4999999999999998,3
1735054663,15.352157522945175,78.03976332358786,36000,472,1,27,31.1,34,10.1,,1008.0,12,30.7,13.3,10.0,11.6,8.0,42,0.9205048534524404,-0.3907311284892738,3
1735141213,15.352157522945175,78.03976332358786,37825,482,4,27,27.0,62,15.8,,1011.0,85,28.5,19.1,10.0,18.2,6.0,43,0.984807753012208,-0.1736481776669303,2
1735228391,15.352157522945175,78.03976332358786,36000,476,1,27,28.3,57,19.1,,1012.0,85,29.8,19.0,10.0,22.0,6.0,44,0.9986295347545738,-0.0523359562429438,2
1735316431,15.352157522945175,78.03976332358786,34000,478,7,27,27.9,57,23.4,,1013.0,69,29.2,18.5,10.0,27.2,6.0,45,0.9781476007338056,-0.2079116908177593,2
1735401755,15.352157522945175,78.03976332358786,38025,488,3,27,29.3,42,22.7,,1012.0,46,29.6,15.3,10.0,26.1,7.0,46,0.9612616959383188,-0.275637355816999,0
1735487652,15.352157522945175,78.03976332358786,30000,464,3,27,30.6,30,15.8,,1012.0,7,29.6,11.0,10.0,18.2,8.0,47,0.9975640502598242,-0.0697564737441253,0
1735573445,15.352157522945175,78.03976332358786,36000,488,4,27,30.9,30,15.1,,1011.0,6,29.8,11.3,10.0,17.4,8.0,48,0.9902680687415704,-0.1391731009600653,0
