timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1733066077,11.318330007150855,77.01920150905376,28200,444,19,7,26.5,76,3.2,,1005.0,70,29.0,21.9,9.0,5.0,6.0,19,-0.9612616959383188,0.2756373558169994,2
1733152656,11.318330007150855,77.01920150905376,29750,427,34,7,27.7,75,2.2,,1005.0,80,30.9,22.8,9.0,4.0,6.0,20,-0.0523359562429443,0.9986295347545738,2
1733238556,11.318330007150855,77.01920150905376,26800,435,19,7,28.3,70,4.0,,1007.0,52,31.5,22.3,10.0,5.0,6.0,21,0.8660254037844387,-0.4999999999999998,4
1733326582,11.318330007150855,77.01920150905376,32225,398,29,7,27.7,72,9.0,,1008.0,80,30.5,22.1,9.0,11.3,6.0,22,0.9986295347545738,-0.0523359562429438,4
1733410954,11.318330007150855,77.01920150905376,30275,451,28,7,28.3,64,6.8,,1009.0,10,30.6,20.7,10.0,7.9,7.0,23,0.9702957262759964,-0.2419218955996677,3
1733498694,11.318330007150855,77.01920150905376,24575,466,26,7,28.3,67,6.1,,1009.0,86,31.1,21.6,9.0,7.5,6.0,24,0.9945218953682732,-0.1045284632676535,4
1733584569,11.318330007150855,77.01920150905376,27325,445,26,7,28.0,66,4.7,,1009.0,87,30.3,21.0,9.0,5.8,6.0,25,0.8090169943749475,-0.587785252292473,4
1733671119,11.318330007150855,77.01920150905376,26750,442,20,7,26.9,72,6.5,,1009.0,55,29.2,21.3,10.0,7.9,6.0,26,0.6293203910498374,-0.7771459614569709,4
1733757165,11.318330007150855,77.01920150905376,30125,423,26,7,27.3,65,5.8,,1009.0,73,29.1,20.1,10.0,6.6,6.0,27,0.9993908270190958,-0.0348994967025009,4
1733843337,11.318330007150855,77.01920150905376,28575,440,26,7,27.7,67,6.1,,1008.0,75,29.9,20.9,9.0,8.3,6.0,28,0.992546151641322,0.1218693434051474,4
1733928887,11.318330007150855,77.01920150905376,29425,407,15,7,28.2,63,7.2,,1009.0,77,30.5,20.6,9.0,8.6,6.0,29,0.981627183447664,-0.1908089953765448,4
1734017479,11.318330007150855,77.01920150905376,28000,461,21,7,22.0,96,6.5,,1009.0,95,22.0,21.4,9.0,7.7,5.0,30,0.6691306063588582,0.7431448254773942,0
1734102821,11.318330007150855,77.01920150905376,27200,450,20,7,25.4,81,8.3,,1009.0,74,27.8,21.9,10.0,11.9,6.0,31,0.9876883405951378,0.1564344650402309,0
1734187981,11.318330007150855,77.01920150905376,25425,456,12,7,27.1,68,9.7,,1010.0,54,29.2,20.8,10.0,11.2,6.0,32,1.0,6.123233995736766e-17,3
