timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1739592156,11.254918481248897,76.89334782375633,23925,436,22,6,14.8,42,4.3,,1012.0,0,15.4,2.2,10.0,9.1,0.0,0,-0.6293203910498378,0.7771459614569706,2
1739678499,11.254918481248897,76.89334782375633,26250,438,25,6,14.8,58,3.6,,1012.0,2,15.6,6.6,10.0,7.6,0.0,1,-0.4694715627858908,0.882947592858927,4
1739767134,11.254918481248897,76.89334782375633,23850,417,23,6,14.5,64,2.2,,1014.0,2,14.5,7.7,10.0,4.5,0.0,2,-0.7431448254773946,0.6691306063588578,4
1739851052,11.254918481248897,76.89334782375633,24075,432,17,6,15.3,60,2.5,,1014.0,4,15.3,7.5,10.0,5.3,0.0,3,-0.4067366430758001,0.913545457642601,4
1739937188,11.254918481248897,76.89334782375633,22500,457,23,6,15.5,54,5.0,,1013.0,0,15.5,6.2,10.0,10.6,0.0,4,-0.7431448254773946,0.6691306063588578,4
1740109644,11.254918481248897,76.89334782375633,22900,435,22,6,15.9,62,2.5,,1014.0,4,15.9,8.6,10.0,5.3,0.0,5,-0.4383711467890778,0.8987940462991668,4
1740456500,11.254918481248897,76.89334782375633,23075,420,22,6,14.2,76,2.5,,1015.0,5,14.2,9.9,10.0,5.3,0.0,6,-0.9945218953682734,-0.1045284632676533,0
1740542995,11.254918481248897,76.89334782375633,23475,419,22,6,15.0,80,1.8,,1015.0,6,15.0,11.7,10.0,3.8,0.0,7,-0.7986355100472928,-0.6018150231520483,0
1740627873,11.254918481248897,76.89334782375633,26600,418,21,6,16.0,79,1.1,,1014.0,6,16.0,12.3,10.0,2.3,0.0,8,-0.8571673007021123,0.5150380749100542,0
1738941761,11.254918481248897,76.89334782375633,25425,455,17,6,31.5,21,11.9,,1010.0,0,29.4,6.6,10.0,13.7,8.0,100,0.9986295347545738,-0.0523359562429438,5
1739374164,11.254918481248897,76.89334782375633,27325,418,27,6,33.4,19,12.2,,1010.0,0,31.4,6.6,10.0,14.1,8.0,101,0.9902680687415704,-0.1391731009600653,5
1739458730,11.254918481248897,76.89334782375633,25000,439,25,6,33.8,19,13.7,,1010.0,0,31.7,6.6,10.0,15.7,8.0,102,0.9781476007338056,-0.2079116908177593,5
1739546093,11.254918481248897,76.89334782375633,26275,438,27,6,34.0,17,11.9,,1009.0,0,32.0,5.3,10.0,13.7,8.0,103,0.9396926207859084,-0.3420201433256687,5
1739977952,11.254918481248897,76.89334782375633,26150,423,31,6,34.3,23,13.3,,1008.0,2,32.9,10.3,10.0,15.3,8.0,104,0.9659258262890684,-0.2588190451025208,5
1740238648,11.254918481248897,76.89334782375633,25725,452,25,6,33.3,27,14.4,,1011.0,13,32.5,12.1,10.0,16.6,8.0,105,0.9902680687415704,-0.1391731009600653,1
1740323710,11.254918481248897,76.89334782375633,28525,399,26,6,33.5,27,16.9,,1011.0,16,32.5,11.8,10.0,19.5,8.0,106,0.9986295347545738,-0.0523359562429438,1
1740409426,11.254918481248897,76.89334782375633,25800,439,26,6,33.4,23,15.8,,1011.0,5,31.8,9.6,10.0,18.2,8.0,107,0.9902680687415704,-0.1391731009600653,1
1740495854,11.254918481248897,76.89334782375633,30625,377,25,6,32.7,21,13.3,,1012.0,0,30.6,7.4,10.0,15.3,8.0,108,0.9945218953682732,-0.1045284632676535,5
1738693512,11.254918481248897,76.89334782375633,26800,442,26,6,20.1,34,2.9,,1011.0,0,20.1,3.7,10.0,6.0,6.0,110,0.9135454576426008,0.4067366430758002,3
1739384514,11.254918481248897,76.89334782375633,27775,424,29,6,21.3,30,4.3,,1012.0,0,21.3,2.9,10.0,9.1,6.0,111,0.9455185755993168,-0.3255681544571566,3
1739559071,11.254918481248897,76.89334782375633,26425,450,24,6,21.9,30,6.1,,1011.0,2,21.9,3.5,10.0,12.9,6.0,112,0.9781476007338056,-0.2079116908177593,3
