timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1739592347,11.63785731954636,77.0474945942375,27150,463,22,8,19.0,55,3.2,,1012.0,0,19.0,9.9,10.0,6.8,0.0,0,0.9335804264972016,0.3583679495453004,2
1739678719,11.63785731954636,77.0474945942375,31125,428,25,8,19.6,64,2.5,,1011.0,2,19.6,12.5,10.0,5.2,0.0,1,-0.9659258262890684,0.2588190451025203,2
1739767326,11.63785731954636,77.0474945942375,26925,454,23,8,19.3,70,3.2,,1013.0,3,19.3,13.8,10.0,6.1,0.0,2,-0.882947592858927,-0.4694715627858907,2
1739851274,11.63785731954636,77.0474945942375,27350,458,17,8,19.1,75,3.6,,1013.0,2,19.1,14.5,10.0,7.2,0.0,3,-0.9271838545667872,-0.3746065934159123,2
1739937379,11.63785731954636,77.0474945942375,27200,442,23,8,20.4,68,4.0,,1012.0,0,20.4,14.2,10.0,8.0,0.0,4,-0.981627183447664,0.1908089953765451,2
1740109863,11.63785731954636,77.0474945942375,26225,474,17,8,19.9,71,2.9,,1013.0,4,19.9,14.4,10.0,5.8,0.0,5,-0.9563047559630352,-0.2923717047227371,2
1740456688,11.63785731954636,77.0474945942375,26175,444,22,8,20.4,72,1.8,,1014.0,3,20.4,15.3,10.0,3.2,0.0,6,-0.8571673007021123,0.5150380749100542,0
1740543185,11.63785731954636,77.0474945942375,26600,449,22,8,21.3,72,2.5,,1014.0,5,21.3,16.0,10.0,4.4,0.0,7,-0.9563047559630354,0.2923717047227367,0
1740628097,11.63785731954636,77.0474945942375,29975,448,16,8,21.8,69,2.2,,1013.0,5,21.8,15.9,10.0,4.1,0.0,8,-0.2249510543438653,0.9743700647852352,0
1738941950,11.63785731954636,77.0474945942375,29175,458,17,8,32.8,19,12.2,,1009.0,0,30.7,6.5,10.0,14.1,8.0,100,0.9135454576426008,-0.4067366430758002,1
1739374357,11.63785731954636,77.0474945942375,30450,440,19,8,34.9,15,11.5,,1009.0,0,33.1,5.0,10.0,13.2,8.0,101,0.9396926207859084,-0.3420201433256687,1
1739458951,11.63785731954636,77.0474945942375,29150,450,25,8,34.6,16,12.2,,1009.0,0,32.7,4.9,10.0,14.1,8.0,102,0.9271838545667874,-0.374606593415912,1
1739546284,11.63785731954636,77.0474945942375,28950,461,21,8,34.8,18,14.0,,1008.0,0,32.9,7.3,10.0,16.2,8.0,103,0.838670567945424,-0.5446390350150271,1
1739978158,11.63785731954636,77.0474945942375,29000,456,19,8,35.2,23,12.6,,1008.0,3,34.0,10.8,10.0,14.5,9.0,104,0.8290375725550417,-0.5591929034707467,1
1740238838,11.63785731954636,77.0474945942375,28000,462,17,8,34.8,25,14.8,,1010.0,10,33.9,11.8,10.0,17.0,8.0,105,0.9396926207859084,-0.3420201433256687,3
1740323899,11.63785731954636,77.0474945942375,31675,404,18,8,35.5,22,14.8,,1009.0,15,34.2,10.4,10.0,17.0,9.0,106,0.9510565162951536,-0.3090169943749473,3
1740409616,11.63785731954636,77.0474945942375,29325,436,18,8,34.8,20,13.7,,1010.0,3,33.0,8.8,10.0,15.7,8.0,107,0.9659258262890684,-0.2588190451025208,1
1740496074,11.63785731954636,77.0474945942375,33200,427,19,8,34.1,19,12.6,,1011.0,0,32.2,7.2,10.0,14.5,8.0,108,0.981627183447664,-0.1908089953765448,1
1738693705,11.63785731954636,77.0474945942375,29775,469,18,8,27.0,31,5.0,,1010.0,0,26.2,8.5,10.0,10.6,7.0,110,0.3583679495453002,-0.9335804264972016,1
1739384737,11.63785731954636,77.0474945942375,31050,460,29,8,28.2,25,6.8,,1010.0,0,26.7,6.6,10.0,14.4,7.0,111,0.4539904997395468,-0.8910065241883678,1
1739559261,11.63785731954636,77.0474945942375,29550,462,17,8,28.8,27,8.6,,1010.0,2,27.4,8.1,10.0,18.1,7.0,112,0.6819983600624985,-0.7313537016191705,1
