timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1739595995,19.269604984724825,78.00647351445231,36000,457,3,45,21.1,21,5.8,,1011.0,0,21.1,-1.9,10.0,12.1,0.0,0,-0.529919264233205,0.8480480961564258,1
1739682442,19.269604984724825,78.00647351445231,36000,451,3,45,21.9,25,5.4,,1011.0,0,21.9,0.9,10.0,11.3,0.0,1,-0.8746197071393956,0.4848096202463373,1
1739770905,19.269604984724825,78.00647351445231,36000,475,3,45,22.2,22,1.4,,1012.0,0,22.4,-0.5,10.0,3.0,0.0,2,0.9135454576426008,-0.4067366430758002,0
1739854928,19.269604984724825,78.00647351445231,35975,435,346,45,23.0,26,0.7,,1012.0,0,23.3,2.4,10.0,1.5,0.0,3,-0.798635510047293,0.6018150231520479,0
1739941148,19.269604984724825,78.00647351445231,35975,424,350,45,23.9,29,5.0,,1010.0,3,24.0,4.7,10.0,10.6,0.0,4,0.4383711467890774,0.898794046299167,2
1740113433,19.269604984724825,78.00647351445231,35975,454,4,45,23.2,26,9.0,,1012.0,3,23.4,2.7,10.0,18.9,0.0,5,0.1564344650402308,0.9876883405951378,2
1740460634,19.269604984724825,78.00647351445231,34000,408,2,45,20.4,30,9.7,,1015.0,7,20.4,2.4,10.0,20.4,0.0,6,0.8571673007021123,-0.5150380749100543,0
1740547160,19.269604984724825,78.00647351445231,36000,410,2,45,21.8,24,9.4,,1016.0,0,21.8,0.6,10.0,19.7,0.0,7,0.9993908270190958,-0.0348994967025009,0
1740631948,19.269604984724825,78.00647351445231,38000,391,3,45,23.1,22,6.5,,1013.0,0,22.9,0.1,10.0,13.6,0.0,8,0.9510565162951536,0.3090169943749474,0
1738945399,19.269604984724825,78.00647351445231,38000,483,1,45,33.8,18,5.8,,1009.0,9,31.7,6.5,10.0,6.6,8.0,100,0.7193398003386512,0.6946583704589973,2
1739378005,19.269604984724825,78.00647351445231,38000,459,3,45,34.7,13,16.2,,1009.0,0,32.8,1.8,10.0,18.6,8.0,101,-0.5591929034707466,0.8290375725550418,3
1739462464,19.269604984724825,78.00647351445231,34025,458,4,45,33.8,10,15.5,,1010.0,0,31.8,-1.5,10.0,17.8,8.0,102,-0.3255681544571567,0.9455185755993168,3
1739549901,19.269604984724825,78.00647351445231,36000,449,355,45,33.6,9,13.3,,1009.0,0,31.5,-3.1,10.0,15.3,8.0,103,-0.0174524064372835,0.9998476951563912,3
1739981915,19.269604984724825,78.00647351445231,32025,453,9,45,35.7,14,14.8,,1007.0,4,34.1,4.2,10.0,17.0,9.0,104,-0.6560590289905074,0.7547095802227719,3
1740242446,19.269604984724825,78.00647351445231,28000,457,3,45,34.7,12,17.3,,1011.0,3,32.8,1.3,10.0,19.9,8.0,105,0.0174524064372835,0.9998476951563912,3
1740327772,19.269604984724825,78.00647351445231,36000,409,1,45,34.4,10,14.8,,1011.0,0,32.5,-1.2,10.0,17.0,8.0,106,0.0523359562429438,0.9986295347545738,3
1740413257,19.269604984724825,78.00647351445231,30000,448,2,45,34.2,10,6.5,,1011.0,0,32.2,-1.5,10.0,7.5,8.0,107,0.9876883405951378,-0.1564344650402308,1
1740499886,19.269604984724825,78.00647351445231,34000,420,353,45,33.9,15,7.6,,1013.0,4,31.9,4.0,10.0,8.7,8.0,108,0.788010753606722,0.6156614753256583,2
1738697092,19.269604984724825,78.00647351445231,36000,507,3,45,29.5,22,6.8,,1010.0,5,27.5,5.8,10.0,14.4,0.0,110,0.7193398003386512,0.6946583704589973,2
1739388325,19.269604984724825,78.00647351445231,38050,452,354,45,28.2,18,9.0,,1012.0,0,26.2,2.0,10.0,18.9,0.0,111,-0.1391731009600658,0.9902680687415704,1
1739562907,19.269604984724825,78.00647351445231,36000,447,353,45,26.8,15,10.8,,1011.0,0,25.0,-2.2,10.0,22.7,0.0,112,0.3907311284892737,0.9205048534524404,1
