timestamp,lat,lon,altitude,speed,direction,waypoint_ID,temp_c,humidity,wind_kph,wind_degree,pressure_mb,cloud,feelslike_c,dewpoint_c,vis_km,gust_kph,uv,route_id,wind_sin,wind_cos,cluster
1739593340,13.659994178725311,77.58779570085025,36000,458,3,18,19.2,45,6.5,,1012.0,0,19.2,7.1,10.0,13.6,0.0,0,-0.3907311284892735,-0.9205048534524404,2
1739679711,13.659994178725311,77.58779570085025,36000,448,3,18,19.1,58,6.5,,1011.0,0,19.1,10.6,10.0,13.6,0.0,1,0.0697564737441255,-0.9975640502598242,2
1739768335,13.659994178725311,77.58779570085025,36000,456,3,18,18.7,63,5.8,,1013.0,0,18.7,11.5,10.0,12.1,0.0,2,0.4694715627858907,-0.882947592858927,2
1739852261,13.659994178725311,77.58779570085025,36000,466,7,18,19.3,65,7.6,,1013.0,0,19.3,12.5,10.0,15.9,0.0,3,0.3255681544571566,-0.9455185755993168,2
1739938366,13.659994178725311,77.58779570085025,35100,450,7,18,20.1,55,9.0,,1011.0,0,20.1,10.9,10.0,18.9,0.0,4,0.1218693434051475,-0.992546151641322,2
1740110770,13.659994178725311,77.58779570085025,34675,468,3,18,20.5,58,6.5,,1012.0,3,20.5,12.1,10.0,13.6,0.0,5,0.2079116908177593,-0.9781476007338056,2
1740457731,13.659994178725311,77.58779570085025,32025,440,16,18,18.6,39,10.1,,1014.0,0,18.6,4.3,10.0,21.2,0.0,6,0.4999999999999999,-0.8660254037844387,0
1740544238,13.659994178725311,77.58779570085025,36000,428,15,18,18.6,57,8.3,,1015.0,0,18.6,10.1,10.0,17.4,0.0,7,0.7547095802227721,-0.6560590289905072,0
1740629069,13.659994178725311,77.58779570085025,35975,456,3,18,19.6,45,6.8,,1014.0,2,19.6,7.4,10.0,14.4,0.0,8,0.6946583704589971,-0.7193398003386513,0
1738942900,13.659994178725311,77.58779570085025,33475,480,7,18,33.0,14,20.9,,1009.0,0,30.9,2.5,10.0,24.0,8.0,100,0.9986295347545738,0.0523359562429439,1
1739375375,13.659994178725311,77.58779570085025,36000,460,3,18,34.0,16,19.1,,1009.0,3,32.0,4.8,10.0,22.0,8.0,101,0.754709580222772,0.6560590289905073,3
1739459932,13.659994178725311,77.58779570085025,34000,472,3,18,34.2,16,16.9,,1009.0,3,32.3,4.6,10.0,19.5,8.0,102,0.6427876096865393,0.766044443118978,3
1739547238,13.659994178725311,77.58779570085025,36050,456,3,18,33.7,15,16.2,,1009.0,3,31.6,3.3,10.0,18.6,8.0,103,0.4383711467890774,0.898794046299167,3
1739979114,13.659994178725311,77.58779570085025,35575,451,7,18,34.1,18,12.2,,1008.0,6,32.2,6.6,10.0,14.1,8.0,104,0.3583679495453002,0.9335804264972016,3
1740239821,13.659994178725311,77.58779570085025,28000,458,3,18,33.9,18,17.3,,1010.0,5,31.9,5.9,10.0,19.9,8.0,105,0.573576436351046,0.8191520442889918,3
1740324945,13.659994178725311,77.58779570085025,36000,441,18,18,33.4,19,21.6,,1011.0,7,31.3,6.3,10.0,24.8,8.0,106,0.4694715627858908,0.882947592858927,3
1740410601,13.659994178725311,77.58779570085025,30000,462,18,18,32.7,14,20.9,,1011.0,3,30.6,2.2,10.0,24.0,8.0,107,0.90630778703665,0.4226182617406994,1
1740497100,13.659994178725311,77.58779570085025,30000,419,8,18,32.0,19,23.4,,1012.0,6,29.8,5.8,10.0,26.9,8.0,108,0.981627183447664,0.1908089953765449,1
1738694626,13.659994178725311,77.58779570085025,36000,482,3,18,27.0,22,15.5,,1010.0,0,25.4,3.7,10.0,32.1,7.0,110,0.9563047559630355,-0.2923717047227366,1
1739385692,13.659994178725311,77.58779570085025,38050,469,3,18,28.5,23,14.0,,1011.0,0,26.7,5.4,10.0,29.1,7.0,111,0.8480480961564261,0.5299192642332049,1
1739560211,13.659994178725311,77.58779570085025,34050,466,17,18,27.0,22,12.2,,1011.0,3,25.5,3.8,10.0,25.7,0.0,112,0.6691306063588582,0.7431448254773942,1
