timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1735656221,10.153991679012346,76.3907081111111,0,5,90,0
1735656844,10.421403372654131,76.66085927082142,13475,338,21,1
1735656908,10.506826416678226,76.70236628436182,16100,345,21,2
1735656972,10.62753601065119,76.75746308559965,17950,367,21,3
1735657066,10.776186716332145,76.8203939127595,21150,370,21,4
1735657162,10.945157716286456,76.8865925846169,22975,410,21,5
1735657258,11.127644724340314,76.95327230563768,25775,407,21,6
1735657385,11.318330007150855,77.01920150905376,27925,430,21,7
1735657479,11.513554686146064,77.08408813016672,29050,446,21,8
1735657576,11.711104790845887,77.14799170128917,30200,460,21,9
1735657671,11.909813104123014,77.2109734340695,31700,466,21,10
1735657764,12.109154995583738,77.27299105035752,32200,474,21,11
1735657860,12.308936420422748,77.33394201110872,33500,478,15,12
1735657957,12.509097519196734,77.39375157892471,34500,488,15,13
1735658054,12.709605390214172,77.4524408390919,35825,486,15,14
1735658150,12.910415356548729,77.51012765892526,36000,485,11,15
1735658213,13.11147625670806,77.56695895168625,36000,485,3,16
1735658308,13.312749277270743,77.62301089737193,36000,483,3,17
1735658406,13.514231378668711,77.67818284603239,35975,486,3,18
1735658500,13.71597259927522,77.73211500851446,36000,486,3,19
1735658594,13.918079045387191,77.78416400686449,36025,487,3,20
1735658692,14.12069798535273,77.83346464349917,36000,489,3,21
1735658753,14.323985706364606,77.87908773424216,36025,489,3,22
1735658849,14.528065788567112,77.92026401301517,36000,489,3,23
1735658944,14.732992036597803,77.95660036700218,36000,489,3,24
1735659037,14.938731113169256,77.98819967241155,36000,492,3,25
1735659132,15.145172025593189,78.01563056959904,36000,492,3,26
1735659225,15.352157522945175,78.03976332358786,36000,492,3,27
1735659322,15.559522544700144,78.06154585445285,36000,493,3,28
1735659417,15.767125172576735,78.08180579167492,36000,488,3,29
1735659513,15.974862191506954,78.10112924632486,36000,488,3,30
1735659577,16.18267029080984,78.11981652679412,36000,490,3,31
1735659673,16.39051898719864,78.13788559550791,36000,490,3,32
1735659766,16.598401350575152,78.15509799784533,36000,491,3,33
1735659863,16.806325690522307,78.17100569695916,36000,485,3,34
1735659958,17.014308473495255,78.18503422329727,36000,484,3,35
1735660053,17.222367707076643,78.19661062697293,36000,482,3,36
1735660146,17.430516590668915,78.20531316302339,36000,487,3,37
1735660241,17.638758323886687,78.21098723902375,36000,483,3,38
1735660336,17.847082776565195,78.21376990346705,36000,481,3,39
1735660429,18.05546504929316,78.21399806883615,36000,479,3,40
1735660525,18.263864507930467,78.21202640460123,36000,481,3,41
1735660620,18.472222739089812,78.20802190741115,36000,483,3,42
1735660687,18.68046079691369,78.20181174883378,36000,481,3,43
1735660783,18.888478895714755,78.19284432773253,36000,480,3,44
1735660878,19.096163074045776,78.18028954480712,36000,480,3,45
1735660973,19.303401320495293,78.16325910452946,36000,481,3,46
1735661068,19.510106436793,78.14107873646246,36000,483,3,47
1735661164,19.716237572663857,78.1135126155324,36000,481,3,48
1735661259,19.92181101242469,78.08085193502792,36000,482,3,49
1735661356,20.126894837528983,78.04383678174275,36000,481,3,50
1735661418,20.331590123955017,78.003458672281,36000,483,3,51
1735661513,20.53600747083258,77.96073736564827,36000,476,1,52
1735661640,20.740248697785496,77.91656272576309,36000,452,347,53
1735661734,20.94439977444528,77.87164271633473,36000,454,346,54
1735661831,21.148534954971748,77.82654673205869,36000,451,347,55
1735661926,21.35272719374521,77.78179703845348,36000,449,346,56
1735662023,21.55705760157928,77.73795061630145,36000,448,346,57
1735662121,21.7616172703183,77.695623731641,36000,447,346,58
1735662216,21.966498160951,77.65543764995141,36000,441,347,59
1735662342,22.17177525198118,77.61790168270977,36000,438,346,60
1735662437,22.37748742674377,77.58328468971064,36000,438,346,61
1735662531,22.583626504785705,77.55153946681057,36000,437,346,62
1735662627,22.790140226885768,77.52232095359082,36000,437,346,63
1735662753,22.996947973615534,77.49509084704368,36000,439,346,64
1735662848,23.20396197491938,77.46926235587799,36000,435,346,65
1735662942,23.41110559825161,77.44432919931619,36000,447,357,66
1735663068,23.618323791192363,77.41994645581349,36000,444,357,67
1735663165,23.82558566122376,77.39596282618038,36000,435,357,68
1735663260,24.032882140798076,77.37242172762762,36000,433,357,69
1735663355,24.240221636600623,77.3495438072052,34875,419,357,70
1735663483,24.447624821865613,77.32768830691326,34000,416,357,71
1735663577,24.655118317368867,77.30728233937825,34000,415,357,72
1735663706,24.86272711049589,77.28871703325987,34000,416,357,73
1735663802,25.07046687869739,77.27223281584294,33975,418,358,74
1735663897,25.278335068971177,77.25783641100593,34000,419,358,75
1735664024,25.48631133282337,77.24528627605633,34025,416,358,76
1735664119,25.694347011853225,77.23415606635665,34000,413,358,77
1735664245,25.90234813374916,77.2239563190218,34000,409,358,78
1735664339,26.11014499155405,77.21427429916073,33975,406,358,79
1735664464,26.317411595249787,77.20489654882255,33975,409,357,80
1735664565,26.523558426577345,77.19590303823102,34025,415,357,81
1735664660,26.727624156273897,77.18771663756641,33450,418,357,82
1735664786,26.92818812401609,77.18113261382705,30725,401,357,83
1735664881,27.12338488184912,77.17729117806796,27875,391,357,84
1735664976,27.311038369926035,77.17757790268709,24475,380,357,85
1735665103,27.488899968099528,77.18340784883114,20625,342,357,86
1735665207,27.654907931197226,77.19588315604605,18400,309,7,87
1735665318,27.80737648782599,77.21527881508524,15075,306,9,88
1735665411,27.9450680487134,77.24039816753069,12875,285,9,89
1735665517,28.0671819771346,77.26802390497339,10475,260,9,90
1735665612,28.17333886111472,77.29291438135562,8625,260,9,91
