timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1734275696,10.153991679012346,76.3907081111111,0,6,92,0
1734276259,10.421403372654131,76.66085927082142,13825,349,11,1
1734276312,10.506826416678226,76.70236628436182,15675,363,22,2
1734276405,10.62753601065119,76.75746308559965,19025,374,22,3
1734276504,10.776186716332145,76.8203939127595,21875,394,22,4
1734276598,10.945157716286456,76.8865925846169,24325,408,22,5
1734276692,11.127644724340314,76.95327230563768,26400,424,22,6
1734276788,11.318330007150855,77.01920150905376,28125,438,22,7
1734276881,11.513554686146064,77.08408813016672,29800,439,22,8
1734276976,11.711104790845887,77.14799170128917,30000,443,22,9
1734277103,11.909813104123014,77.2109734340695,31600,451,16,10
1734277198,12.109154995583738,77.27299105035752,33225,453,16,11
1734277292,12.308936420422748,77.33394201110872,34700,450,16,12
1734277386,12.509097519196734,77.39375157892471,35925,453,16,13
1734277466,12.709605390214172,77.4524408390919,36000,450,4,14
1734277592,12.910415356548729,77.51012765892526,36000,454,4,15
1734277688,13.11147625670806,77.56695895168625,36025,453,4,16
1734277783,13.312749277270743,77.62301089737193,35975,451,4,17
1734277876,13.514231378668711,77.67818284603239,35975,450,4,18
1734277971,13.71597259927522,77.73211500851446,36000,453,4,19
1734278066,13.918079045387191,77.78416400686449,36025,455,4,20
1734278163,14.12069798535273,77.83346464349917,36025,455,4,21
1734278258,14.323985706364606,77.87908773424216,36025,453,4,22
1734278354,14.528065788567112,77.92026401301517,35975,452,4,23
1734278448,14.732992036597803,77.95660036700218,35975,454,4,24
1734278544,14.938731113169256,77.98819967241155,36000,454,4,25
1734278638,15.145172025593189,78.01563056959904,36025,454,4,26
1734278767,15.352157522945175,78.03976332358786,36000,455,4,27
1734278864,15.559522544700144,78.06154585445285,36000,454,4,28
1734278960,15.767125172576735,78.08180579167492,36000,456,4,29
1734279057,15.974862191506954,78.10112924632486,36000,456,4,30
1734279152,16.18267029080984,78.11981652679412,36000,457,4,31
1734279247,16.39051898719864,78.13788559550791,36000,457,4,32
1734279340,16.598401350575152,78.15509799784533,36000,456,4,33
1734279434,16.806325690522307,78.17100569695916,36000,452,4,34
1734279529,17.014308473495255,78.18503422329727,36000,448,4,35
1734279655,17.222367707076643,78.19661062697293,35975,442,4,36
1734279751,17.430516590668915,78.20531316302339,35975,444,4,37
1734279846,17.638758323886687,78.21098723902375,36000,450,4,38
1734279942,17.847082776565195,78.21376990346705,36050,456,4,39
