timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1734532914,10.153991679012346,76.3907081111111,0,11,87,0
1734533901,10.421403372654131,76.66085927082142,13400,392,26,1
1734533964,10.506826416678226,76.70236628436182,15525,408,26,2
1734534027,10.62753601065119,76.75746308559965,17575,417,26,3
1734534090,10.776186716332145,76.8203939127595,19675,419,26,4
1734534185,10.945157716286456,76.8865925846169,21650,440,26,5
1734534282,11.127644724340314,76.95327230563768,23700,447,26,6
1734534380,11.318330007150855,77.01920150905376,25275,459,26,7
1734534474,11.513554686146064,77.08408813016672,26550,469,26,8
1734534568,11.711104790845887,77.14799170128917,27750,475,26,9
1734534662,11.909813104123014,77.2109734340695,29200,474,16,10
1734534757,12.109154995583738,77.27299105035752,30600,475,16,11
1734534852,12.308936420422748,77.33394201110872,32150,476,16,12
1734534949,12.509097519196734,77.39375157892471,33725,473,16,13
1734535045,12.709605390214172,77.4524408390919,34000,465,16,14
1734535140,12.910415356548729,77.51012765892526,34000,468,16,15
1734535237,13.11147625670806,77.56695895168625,34000,468,16,16
1734535331,13.312749277270743,77.62301089737193,34000,470,9,17
1734535428,13.514231378668711,77.67818284603239,34000,469,3,18
1734535523,13.71597259927522,77.73211500851446,34000,466,3,19
1734535619,13.918079045387191,77.78416400686449,34000,467,3,20
1734535682,14.12069798535273,77.83346464349917,34000,476,3,21
1734535777,14.323985706364606,77.87908773424216,34000,477,3,22
1734535870,14.528065788567112,77.92026401301517,34000,474,3,23
1734535965,14.732992036597803,77.95660036700218,34000,475,3,24
1734536062,14.938731113169256,77.98819967241155,34000,473,3,25
1734536159,15.145172025593189,78.01563056959904,34000,473,3,26
1734536258,15.352157522945175,78.03976332358786,34000,472,3,27
1734536354,15.559522544700144,78.06154585445285,34000,466,3,28
1734536447,15.767125172576735,78.08180579167492,34000,464,3,29
1734536541,15.974862191506954,78.10112924632486,34000,465,3,30
1734536636,16.18267029080984,78.11981652679412,34000,465,3,31
1734536733,16.39051898719864,78.13788559550791,34000,467,3,32
1734536827,16.598401350575152,78.15509799784533,34000,471,3,33
1734536923,16.806325690522307,78.17100569695916,34000,473,3,34
1734537018,17.014308473495255,78.18503422329727,34000,472,3,35
1734537113,17.222367707076643,78.19661062697293,34000,473,3,36
1734537240,17.430516590668915,78.20531316302339,34000,479,16,37
1734537335,17.638758323886687,78.21098723902375,34000,472,16,38
1734537428,17.847082776565195,78.21376990346705,34000,473,16,39
1734537526,18.05546504929316,78.21399806883615,34000,476,16,40
1734537623,18.263864507930467,78.21202640460123,34000,476,16,41
1734537718,18.472222739089812,78.20802190741115,34000,477,16,42
1734537780,18.68046079691369,78.20181174883378,34000,476,16,43
1734537875,18.888478895714755,78.19284432773253,34000,478,16,44
1734537969,19.096163074045776,78.18028954480712,34000,479,16,45
1734538098,19.303401320495293,78.16325910452946,34000,458,346,46
1734538222,19.510106436793,78.14107873646246,34000,457,346,47
1734538318,19.716237572663857,78.1135126155324,34000,460,346,48
1734538412,19.92181101242469,78.08085193502792,34000,461,346,49
1734538512,20.126894837528983,78.04383678174275,34000,465,346,50
1734538590,20.331590123955017,78.003458672281,34000,465,346,51
1734538685,20.53600747083258,77.96073736564827,34000,465,346,52
1734538782,20.740248697785496,77.91656272576309,34000,462,346,53
1734538877,20.94439977444528,77.87164271633473,34000,458,346,54
1734538973,21.148534954971748,77.82654673205869,34000,465,346,55
1734539071,21.35272719374521,77.78179703845348,34000,460,346,56
1734539166,21.55705760157928,77.73795061630145,34000,464,346,57
1734539260,21.7616172703183,77.695623731641,34000,460,346,58
1734539355,21.966498160951,77.65543764995141,34000,462,346,59
1734539482,22.17177525198118,77.61790168270977,34000,467,349,60
1734539576,22.37748742674377,77.58328468971064,34000,468,353,61
1734539672,22.583626504785705,77.55153946681057,34000,470,353,62
1734539767,22.790140226885768,77.52232095359082,34000,464,353,63
1734539862,22.996947973615534,77.49509084704368,34000,472,353,64
1734539956,23.20396197491938,77.46926235587799,34000,471,353,65
1734540052,23.41110559825161,77.44432919931619,34000,470,353,66
1734540146,23.618323791192363,77.41994645581349,34000,472,353,67
1734540244,23.82558566122376,77.39596282618038,34000,470,353,68
1734540338,24.032882140798076,77.37242172762762,34000,466,353,69
1734540435,24.240221636600623,77.3495438072052,34000,468,353,70
1734540530,24.447624821865613,77.32768830691326,34000,470,353,71
1734540625,24.655118317368867,77.30728233937825,34000,460,353,72
1734540721,24.86272711049589,77.28871703325987,34000,470,353,73
1734540814,25.07046687869739,77.27223281584294,34000,472,358,74
1734540910,25.278335068971177,77.25783641100593,34000,471,358,75
1734541007,25.48631133282337,77.24528627605633,34000,472,358,76
1734541099,25.694347011853225,77.23415606635665,34000,470,358,77
1734541194,25.90234813374916,77.2239563190218,34000,467,358,78
1734541268,26.11014499155405,77.21427429916073,33950,470,358,79
1734541375,26.317411595249787,77.20489654882255,32225,438,357,80
1734541500,26.523558426577345,77.19590303823102,30125,429,357,81
1734541597,26.727624156273897,77.18771663756641,27675,434,357,82
1734541690,26.92818812401609,77.18113261382705,25550,426,1,83
1734541785,27.12338488184912,77.17729117806796,23225,401,1,84
1734541909,27.311038369926035,77.17757790268709,19725,378,1,85
1734542004,27.488899968099528,77.18340784883114,17050,360,1,86
1734542098,27.654907931197226,77.19588315604605,14625,335,1,87
1734542193,27.80737648782599,77.21527881508524,12725,304,1,88
1734542305,27.9450680487134,77.24039816753069,10275,292,1,89
1734542403,28.0671819771346,77.26802390497339,8075,284,9,90
1734542482,28.17333886111472,77.29291438135562,5950,280,8,91
