timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1740972485,10.154017900826446,76.39047789256198,0,5,90,0
1740973122,10.52494948845709,76.58234041490832,13400,351,21,1
1740973184,10.617069570211369,76.62216510414866,15550,363,21,2
1740973280,10.744981640783465,76.67727378319731,18600,379,21,3
1740973376,10.899405328999595,76.74344717611365,21500,385,21,4
1740973473,11.07166335498608,76.81661927614557,23700,405,21,5
1740973568,11.254918481248897,76.89334782375633,25525,426,21,6
1740973662,11.44454794709975,76.97095810335946,27250,440,21,7
1740973759,11.63785731954636,77.0474945942375,28725,452,22,8
1740973853,11.833494424130452,77.12161414327043,29875,462,21,9
1740973949,12.03087143732882,77.19247040309878,31000,474,22,10
1740974043,12.229756394910057,77.2595690764727,32325,476,21,11
1740974137,12.430055800735406,77.32257733830143,33525,477,20,12
1740974231,12.631734769849054,77.3811148470132,34525,482,20,13
1740974325,12.834790468126208,77.43463524515647,35650,480,20,14
1740974423,13.039223980977884,77.4824671605901,36000,476,20,15
1740974516,13.244996785214935,77.52401362931182,36000,474,20,16
1740974644,13.451989295996071,77.55902710723274,36000,472,12,17
1740974749,13.659994178725311,77.58779570085025,35975,472,2,18
1740974846,13.868748876439234,77.61114370801404,36000,474,2,19
1740974941,14.077990257207029,77.63024763818038,36025,476,2,20
1740975036,14.287502572763692,77.64636542437388,36025,476,2,21
1740975131,14.497139395577216,77.66060057517282,36000,475,2,22
1740975225,14.706818779333634,77.67377669015137,36025,472,2,23
1740975321,14.91650406629048,77.68642575674392,35975,471,2,24
1740975416,15.12618327321229,77.69884830309104,36000,471,2,25
1740975510,15.335854622882383,77.71119366446507,36000,472,2,26
1740975607,15.545519137654669,77.72352719827802,36025,473,2,27
1740975702,15.75517799606715,77.73587310045372,36025,472,2,28
1740975796,15.96483193622853,77.74823846051845,36000,470,2,29
1740975893,16.174481506674212,77.76062136448084,35975,471,2,30
1740975988,16.384128168678938,77.77301014124134,36000,474,2,31
1740976081,16.593774567840622,77.78537760976337,36025,477,2,32
1740976176,16.80342580561688,77.79767189183654,36000,478,2,33
1740976271,17.01309018178446,77.80980952963448,36025,476,2,34
1740976368,17.222771830181234,77.82169543604259,36000,472,2,35
1740976463,17.43247073978548,77.83324229819674,35975,469,2,36
1740976557,17.642155763226675,77.84446492845426,35975,471,2,37
1740976653,17.851726598774675,77.85558936770911,36000,475,2,38
1740976746,18.06094984876272,77.8671754652133,36050,477,2,39
1740976840,18.269377198585083,77.88019984581798,36025,478,2,40
1740976937,18.476278771059548,77.89602257846406,36000,476,2,41
1740977031,18.680658965624385,77.91613679507235,35975,474,2,42
1740977126,18.88143274323792,77.94162674346428,36000,476,2,43
1740977222,19.077784501635573,77.97239697917226,36025,476,2,44
1740977284,19.269604984724825,78.00647351445231,35975,478,2,45
1740977379,19.45777945373584,78.03984854454167,36025,481,2,46
1740977474,19.64410508151443,78.06721075394807,36050,477,2,47
1740977538,19.83079878709301,78.08342899758975,36000,475,2,48
1740977630,20.019811268287494,78.08513667860795,35950,474,2,49
1740977726,20.2122903616428,78.07162948473182,36000,475,2,50
1740977820,20.408430720877487,78.04468713939059,36000,476,2,51
1740977914,20.607700167080992,78.00756290897185,36000,466,348,52
1740978010,20.80924003118961,77.96376934333017,36000,466,347,53
1740978104,21.012216032710207,77.9162191598947,36025,466,347,54
1740978200,21.216006513992102,77.86693029635633,36000,469,347,55
1740978295,21.42023985528106,77.81716655953001,36000,470,346,56
1740978389,21.624750411210314,77.76776131388607,36050,469,346,57
1740978483,21.829514059118587,77.71940852666404,35975,470,346,58
1740978579,22.03459038702875,77.67281044107787,36025,479,353,59
1740978674,22.24007573635263,77.62866111964058,36000,478,352,60
1740978769,22.44605424310416,77.58753615954578,36000,477,352,61
1740978863,22.652572971168222,77.5497231573787,36025,477,352,62
1740978958,22.85961998678833,77.51515092224943,36025,473,352,63
1740979053,23.067128897667324,77.48342284114534,35975,470,352,64
1740979148,23.275000652690387,77.4539585047731,35975,469,352,65
1740979245,23.48313229990568,77.42618294563923,36000,470,352,66
1740979341,23.69144121343571,77.39969284170664,36025,473,352,67
1740979433,23.899877792197763,77.37435089470321,36000,472,352,68
1740979528,24.108425913310796,77.3502934575013,36000,456,352,69
1740979622,24.31709428007176,77.3278591813744,36000,458,352,70
1740979716,24.525903126022595,77.30746318834036,35975,461,352,71
1740979810,24.73487066633467,77.28945557692897,36000,465,352,72
1740979937,24.944003134856445,77.27401181255291,36000,469,352,73
1740980002,25.153290926577828,77.26109300077484,36000,481,358,74
1740980096,25.362711062540416,77.25048259372261,36025,479,358,75
1740980192,25.57224333310147,77.24185631906077,36000,475,358,76
1740980287,25.78186817852469,77.23486757582522,36000,471,358,77
1740980413,25.991602905201987,77.2291461703479,35975,465,358,78
1740980508,26.201519525524564,77.22425138027026,35950,464,357,79
1740980603,26.41179394694349,77.21952942441608,35150,463,357,80
1740980696,26.622726382980584,77.21396423321292,31925,438,357,81
1740980792,26.834681810922188,77.20607352057726,28100,422,357,82
1740980919,27.047839317917983,77.19400978454834,23575,391,357,83
1740981049,27.261670701136268,77.17602415006688,20475,355,357,84
1740981175,27.47421342681348,77.15130805352518,17900,355,357,85
1740981298,27.68144084535392,77.120918179492,14975,323,9,86
1740981430,27.877202078670077,77.08820183110485,11550,307,9,87
1740981552,28.05409337580691,77.05818829636456,10000,274,9,88
1740981670,28.205176159123287,77.03594739860029,9100,271,9,89
1740981762,28.325912421055563,77.02464328205579,7250,255,9,90
1740982418,28.415447948993123,77.02435022427053,0,8,149,91
