timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1734361548,10.153991679012346,76.3907081111111,0,7,120,0
1734362465,10.421403372654131,76.66085927082142,14750,356,26,1
1734362527,10.506826416678226,76.70236628436182,16850,376,26,2
1734362591,10.62753601065119,76.75746308559965,17925,416,26,3
1734362686,10.776186716332145,76.8203939127595,20450,431,26,4
1734362737,10.945157716286456,76.8865925846169,22075,430,6,5
1734362830,11.127644724340314,76.95327230563768,24475,435,5,6
1734362923,11.318330007150855,77.01920150905376,25900,459,6,7
1734363016,11.513554686146064,77.08408813016672,26700,482,7,8
1734363228,11.711104790845887,77.14799170128917,29600,466,41,9
1734363260,11.909813104123014,77.2109734340695,30550,464,22,10
1734363365,12.109154995583738,77.27299105035752,32300,467,21,11
1734363460,12.308936420422748,77.33394201110872,33800,468,21,12
1734363557,12.509097519196734,77.39375157892471,34000,471,21,13
1734363653,12.709605390214172,77.4524408390919,33975,460,21,14
1734363747,12.910415356548729,77.51012765892526,34000,470,21,15
1734363841,13.11147625670806,77.56695895168625,34000,472,17,16
1734363911,13.312749277270743,77.62301089737193,34000,470,4,17
1734364005,13.514231378668711,77.67818284603239,34000,469,4,18
1734364099,13.71597259927522,77.73211500851446,34150,469,4,19
1734364192,13.918079045387191,77.78416400686449,35450,473,4,20
1734364286,14.12069798535273,77.83346464349917,36475,480,4,21
1734364380,14.323985706364606,77.87908773424216,37000,479,4,22
1734364475,14.528065788567112,77.92026401301517,37000,481,4,23
1734364570,14.732992036597803,77.95660036700218,36975,482,4,24
1734364665,14.938731113169256,77.98819967241155,37025,480,4,25
1734364730,15.145172025593189,78.01563056959904,36975,481,4,26
1734364824,15.352157522945175,78.03976332358786,37625,481,4,27
1734364920,15.559522544700144,78.06154585445285,38000,471,4,28
1734365013,15.767125172576735,78.08180579167492,38000,476,4,29
1734365110,15.974862191506954,78.10112924632486,38050,478,4,30
1734365206,16.18267029080984,78.11981652679412,38000,476,4,31
1734365304,16.39051898719864,78.13788559550791,37975,474,4,32
1734365398,16.598401350575152,78.15509799784533,38000,472,4,33
1734365497,16.806325690522307,78.17100569695916,38000,471,4,34
1734365593,17.014308473495255,78.18503422329727,38000,470,4,35
1734365688,17.222367707076643,78.19661062697293,38000,470,4,36
1734365783,17.430516590668915,78.20531316302339,38000,472,4,37
1734365881,17.638758323886687,78.21098723902375,38025,475,4,38
1734365978,17.847082776565195,78.21376990346705,38025,474,4,39
1734366072,18.05546504929316,78.21399806883615,37975,470,4,40
1734366169,18.263864507930467,78.21202640460123,37975,470,4,41
1734366265,18.472222739089812,78.20802190741115,38000,471,4,42
1734366361,18.68046079691369,78.20181174883378,38025,472,4,43
1734366457,18.888478895714755,78.19284432773253,38000,471,4,44
1734366553,19.096163074045776,78.18028954480712,38000,473,4,45
1734366648,19.303401320495293,78.16325910452946,38025,472,4,46
1734366742,19.510106436793,78.14107873646246,38000,471,4,47
1734366806,19.716237572663857,78.1135126155324,38000,471,4,48
1734366901,19.92181101242469,78.08085193502792,37975,471,4,49
1734366996,20.126894837528983,78.04383678174275,37975,472,4,50
1734367092,20.331590123955017,78.003458672281,38000,476,4,51
1734367187,20.53600747083258,77.96073736564827,37150,472,359,52
1734367283,20.740248697785496,77.91656272576309,35250,454,347,53
1734367379,20.94439977444528,77.87164271633473,34000,476,346,54
1734367474,21.148534954971748,77.82654673205869,34000,472,346,55
1734367570,21.35272719374521,77.78179703845348,33975,468,346,56
1734367665,21.55705760157928,77.73795061630145,33975,472,346,57
1734367760,21.7616172703183,77.695623731641,34025,476,346,58
1734367856,21.966498160951,77.65543764995141,34025,481,352,59
1734367950,22.17177525198118,77.61790168270977,34000,481,352,60
1734368045,22.37748742674377,77.58328468971064,34000,478,352,61
1734368140,22.583626504785705,77.55153946681057,34000,474,352,62
1734368236,22.790140226885768,77.52232095359082,33975,473,352,63
1734368333,22.996947973615534,77.49509084704368,34000,473,352,64
1734368411,23.20396197491938,77.46926235587799,34000,475,352,65
1734368532,23.41110559825161,77.44432919931619,34000,468,352,66
1734368634,23.618323791192363,77.41994645581349,34000,466,352,67
1734368729,23.82558566122376,77.39596282618038,33975,460,352,68
1734368825,24.032882140798076,77.37242172762762,34000,468,352,69
1734368921,24.240221636600623,77.3495438072052,34000,467,352,70
1734369015,24.447624821865613,77.32768830691326,34000,469,352,71
1734369111,24.655118317368867,77.30728233937825,34000,464,352,72
1734369207,24.86272711049589,77.28871703325987,34000,455,352,73
1734369305,25.07046687869739,77.27223281584294,34000,466,358,74
1734369402,25.278335068971177,77.25783641100593,34000,467,358,75
1734369499,25.48631133282337,77.24528627605633,34000,466,358,76
1734369594,25.694347011853225,77.23415606635665,34000,465,358,77
1734369689,25.90234813374916,77.2239563190218,33975,467,358,78
1734369783,26.11014499155405,77.21427429916073,34000,469,358,79
1734369877,26.317411595249787,77.20489654882255,34025,468,357,80
1734369973,26.523558426577345,77.19590303823102,33075,463,357,81
1734370069,26.727624156273897,77.18771663756641,30600,451,357,82
1734370165,26.92818812401609,77.18113261382705,27500,434,357,83
1734370259,27.12338488184912,77.17729117806796,24475,407,357,84
1734370356,27.311038369926035,77.17757790268709,21025,396,357,85
1734370451,27.488899968099528,77.18340784883114,18125,371,357,86
1734370571,27.654907931197226,77.19588315604605,15225,333,8,87
1734370683,27.80737648782599,77.21527881508524,12650,321,9,88
1734370777,27.9450680487134,77.24039816753069,11525,308,9,89
1734370858,28.0671819771346,77.26802390497339,10350,284,9,90
1734370940,28.17333886111472,77.29291438135562,9125,265,9,91
