timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1733755690,10.153991679012346,76.3907081111111,0,6,87,0
1733756651,10.421403372654131,76.66085927082142,16150,356,26,1
1733756716,10.506826416678226,76.70236628436182,18575,366,26,2
1733756780,10.62753601065119,76.75746308559965,20600,381,26,3
1733756873,10.776186716332145,76.8203939127595,23050,406,26,4
1733756969,10.945157716286456,76.8865925846169,25600,419,26,5
1733757069,11.127644724340314,76.95327230563768,27775,428,26,6
1733757165,11.318330007150855,77.01920150905376,30125,423,26,7
1733757262,11.513554686146064,77.08408813016672,31600,442,26,8
1733757357,11.711104790845887,77.14799170128917,32000,444,17,9
1733757451,11.909813104123014,77.2109734340695,32025,445,17,10
1733757546,12.109154995583738,77.27299105035752,32025,445,17,11
1733757673,12.308936420422748,77.33394201110872,31975,444,17,12
1733757767,12.509097519196734,77.39375157892471,31975,446,17,13
1733757865,12.709605390214172,77.4524408390919,32025,450,17,14
1733757959,12.910415356548729,77.51012765892526,32000,450,17,15
1733758060,13.11147625670806,77.56695895168625,32250,451,15,16
1733758160,13.312749277270743,77.62301089737193,33050,460,3,17
1733758257,13.514231378668711,77.67818284603239,33825,460,3,18
1733758355,13.71597259927522,77.73211500851446,34650,470,3,19
1733758451,13.918079045387191,77.78416400686449,35700,470,3,20
1733758519,14.12069798535273,77.83346464349917,36225,480,3,21
1733758616,14.323985706364606,77.87908773424216,37025,484,3,22
1733758713,14.528065788567112,77.92026401301517,37775,490,3,23
1733758812,14.732992036597803,77.95660036700218,38000,488,3,24
1733758879,14.938731113169256,77.98819967241155,38025,487,3,25
1733758979,15.145172025593189,78.01563056959904,38025,484,3,26
1733759075,15.352157522945175,78.03976332358786,38025,481,3,27
1733759174,15.559522544700144,78.06154585445285,37975,478,3,28
1733759269,15.767125172576735,78.08180579167492,37950,476,3,29
1733759364,15.974862191506954,78.10112924632486,38000,477,3,30
1733759460,16.18267029080984,78.11981652679412,38000,481,3,31
1733759557,16.39051898719864,78.13788559550791,38050,480,3,32
1733759654,16.598401350575152,78.15509799784533,38000,481,3,33
1733759749,16.806325690522307,78.17100569695916,38050,477,3,34
1733759847,17.014308473495255,78.18503422329727,37975,470,3,35
1733759913,17.222367707076643,78.19661062697293,37950,468,3,36
1733760010,17.430516590668915,78.20531316302339,37950,471,3,37
1733760106,17.638758323886687,78.21098723902375,38050,473,3,38
1733760204,17.847082776565195,78.21376990346705,38000,473,3,39
1733760302,18.05546504929316,78.21399806883615,38025,475,3,40
1733760401,18.263864507930467,78.21202640460123,38025,474,3,41
1733760496,18.472222739089812,78.20802190741115,37975,472,3,42
1733760599,18.68046079691369,78.20181174883378,38000,470,3,43
1733760699,18.888478895714755,78.19284432773253,38000,473,3,44
1733760795,19.096163074045776,78.18028954480712,38025,474,3,45
1733760859,19.303401320495293,78.16325910452946,38050,471,3,46
1733760959,19.510106436793,78.14107873646246,38000,464,3,47
1733761055,19.716237572663857,78.1135126155324,37975,460,3,48
1733761155,19.92181101242469,78.08085193502792,37975,462,3,49
1733761254,20.126894837528983,78.04383678174275,38025,462,3,50
1733761352,20.331590123955017,78.003458672281,38000,462,3,51
1733761451,20.53600747083258,77.96073736564827,38000,457,356,52
1733761548,20.740248697785496,77.91656272576309,38025,452,347,53
1733761643,20.94439977444528,77.87164271633473,38025,452,346,54
1733761741,21.148534954971748,77.82654673205869,38000,452,347,55
1733761836,21.35272719374521,77.78179703845348,38000,450,346,56
1733761935,21.55705760157928,77.73795061630145,38000,449,346,57
1733762032,21.7616172703183,77.695623731641,38025,448,346,58
1733762156,21.966498160951,77.65543764995141,37975,447,346,59
1733762253,22.17177525198118,77.61790168270977,38025,438,346,60
1733762352,22.37748742674377,77.58328468971064,37975,430,346,61
1733762448,22.583626504785705,77.55153946681057,38000,432,346,62
1733762546,22.790140226885768,77.52232095359082,37975,429,346,63
1733762677,22.996947973615534,77.49509084704368,37975,428,346,64
1733762774,23.20396197491938,77.46926235587799,38000,431,346,65
1733762868,23.41110559825161,77.44432919931619,38050,448,357,66
1733762968,23.618323791192363,77.41994645581349,38000,445,357,67
1733763064,23.82558566122376,77.39596282618038,38000,442,357,68
1733763195,24.032882140798076,77.37242172762762,38000,437,357,69
1733763289,24.240221636600623,77.3495438072052,38000,436,357,70
1733763389,24.447624821865613,77.32768830691326,38025,434,357,71
1733763485,24.655118317368867,77.30728233937825,37975,432,357,72
1733763584,24.86272711049589,77.28871703325987,38025,432,357,73
1733763705,25.07046687869739,77.27223281584294,38025,436,358,74
1733763800,25.278335068971177,77.25783641100593,38025,433,358,75
1733763895,25.48631133282337,77.24528627605633,38000,429,358,76
1733764026,25.694347011853225,77.23415606635665,37975,430,358,77
1733764122,25.90234813374916,77.2239563190218,38000,434,358,78
1733764217,26.11014499155405,77.21427429916073,38025,438,358,79
1733764311,26.317411595249787,77.20489654882255,36400,429,357,80
1733764438,26.523558426577345,77.19590303823102,32700,438,357,81
1733764531,26.727624156273897,77.18771663756641,30050,412,357,82
1733764626,26.92818812401609,77.18113261382705,27100,373,357,83
1733764756,27.12338488184912,77.17729117806796,22825,337,357,84
1733764885,27.311038369926035,77.17757790268709,19850,299,357,85
1733765009,27.488899968099528,77.18340784883114,17125,294,357,86
1733765137,27.654907931197226,77.19588315604605,14975,295,9,87
1733765247,27.80737648782599,77.21527881508524,13175,278,9,88
1733765377,27.9450680487134,77.24039816753069,12000,260,9,89
1733765463,28.0671819771346,77.26802390497339,11175,254,9,90
1733765560,28.17333886111472,77.29291438135562,10000,254,9,91
