timestamp,lat,lon,altitude,speed,direction,waypoint_ID
1738691785,10.154017900826446,76.39047789256198,0,3,357,0
1738693106,10.52494948845709,76.58234041490832,16075,366,26,1
1738693136,10.617069570211369,76.62216510414866,16950,377,26,2
1738693230,10.744981640783465,76.67727378319731,19975,389,26,3
1738693325,10.899405328999595,76.74344717611365,22450,412,26,4
1738693418,11.07166335498608,76.81661927614557,24450,438,26,5
1738693512,11.254918481248897,76.89334782375633,26800,442,26,6
1738693607,11.44454794709975,76.97095810335946,28300,461,18,7
1738693705,11.63785731954636,77.0474945942375,29775,469,18,8
1738693799,11.833494424130452,77.12161414327043,30950,482,18,9
1738693896,12.03087143732882,77.19247040309878,32300,489,18,10
1738693993,12.229756394910057,77.2595690764727,34175,482,18,11
1738694089,12.430055800735406,77.32257733830143,35475,479,18,12
1738694182,12.631734769849054,77.3811148470132,36000,474,18,13
1738694277,12.834790468126208,77.43463524515647,36000,477,18,14
1738694373,13.039223980977884,77.4824671605901,36000,478,18,15
1738694436,13.244996785214935,77.52401362931182,36000,483,3,16
1738694531,13.451989295996071,77.55902710723274,36000,482,3,17
1738694626,13.659994178725311,77.58779570085025,36000,482,3,18
1738694722,13.868748876439234,77.61114370801404,36000,484,3,19
1738694818,14.077990257207029,77.63024763818038,36000,483,3,20
1738694914,14.287502572763692,77.64636542437388,36000,486,3,21
1738695009,14.497139395577216,77.66060057517282,36000,488,3,22
1738695104,14.706818779333634,77.67377669015137,36000,488,3,23
1738695200,14.91650406629048,77.68642575674392,36000,490,3,24
1738695296,15.12618327321229,77.69884830309104,36000,490,3,25
1738695390,15.335854622882383,77.71119366446507,36000,489,3,26
1738695482,15.545519137654669,77.72352719827802,36000,491,3,27
1738695576,15.75517799606715,77.73587310045372,36000,493,3,28
1738695672,15.96483193622853,77.74823846051845,36000,496,3,29
1738695735,16.174481506674212,77.76062136448084,36000,498,3,30
1738695829,16.384128168678938,77.77301014124134,36000,498,3,31
1738695924,16.593774567840622,77.78537760976337,36000,498,3,32
1738696022,16.80342580561688,77.79767189183654,36000,495,3,33
1738696119,17.01309018178446,77.80980952963448,36000,498,4,34
1738696214,17.222771830181234,77.82169543604259,36000,499,3,35
1738696306,17.43247073978548,77.83324229819674,36000,497,3,36
1738696400,17.642155763226675,77.84446492845426,36000,497,4,37
1738696463,17.851726598774675,77.85558936770911,36000,496,3,38
1738696558,18.06094984876272,77.8671754652133,36000,498,4,39
1738696651,18.269377198585083,77.88019984581798,36000,502,4,40
1738696747,18.476278771059548,77.89602257846406,36000,505,3,41
1738696841,18.680658965624385,77.91613679507235,36000,508,3,42
1738696934,18.88143274323792,77.94162674346428,36000,510,3,43
1738696997,19.077784501635573,77.97239697917226,36000,510,3,44
1738697092,19.269604984724825,78.00647351445231,36000,507,3,45
1738697155,19.45777945373584,78.03984854454167,36000,510,3,46
1738697249,19.64410508151443,78.06721075394807,36000,508,3,47
1738697312,19.83079878709301,78.08342899758975,36000,511,3,48
1738697407,20.019811268287494,78.08513667860795,36000,511,3,49
1738697472,20.2122903616428,78.07162948473182,36000,512,3,50
1738697566,20.408430720877487,78.04468713939059,36000,504,4,51
1738697661,20.607700167080992,78.00756290897185,36000,496,350,52
1738697725,20.80924003118961,77.96376934333017,36000,498,347,53
1738697820,21.012216032710207,77.9162191598947,36000,495,346,54
1738697912,21.216006513992102,77.86693029635633,36000,496,346,55
1738698007,21.42023985528106,77.81716655953001,36000,498,346,56
1738698101,21.624750411210314,77.76776131388607,36000,491,346,57
1738698196,21.829514059118587,77.71940852666404,36000,487,346,58
1738698291,22.03459038702875,77.67281044107787,36000,495,352,59
1738698387,22.24007573635263,77.62866111964058,36000,493,352,60
1738698481,22.44605424310416,77.58753615954578,36000,494,352,61
1738698575,22.652572971168222,77.5497231573787,36000,495,352,62
1738698639,22.85961998678833,77.51515092224943,36000,497,352,63
1738698735,23.067128897667324,77.48342284114534,36000,493,352,64
1738698829,23.275000652690387,77.4539585047731,36000,490,352,65
1738698924,23.48313229990568,77.42618294563923,36000,490,352,66
1738699019,23.69144121343571,77.39969284170664,36000,495,352,67
1738699113,23.899877792197763,77.37435089470321,36000,492,352,68
1738699209,24.108425913310796,77.3502934575013,36000,496,352,69
1738699302,24.31709428007176,77.3278591813744,36000,494,352,70
1738699396,24.525903126022595,77.30746318834036,36000,495,352,71
1738699493,24.73487066633467,77.28945557692897,36000,496,352,72
1738699556,24.944003134856445,77.27401181255291,36000,499,352,73
1738699650,25.153290926577828,77.26109300077484,36000,504,358,74
1738699747,25.362711062540416,77.25048259372261,36000,508,359,75
1738699842,25.57224333310147,77.24185631906077,36000,510,359,76
1738699936,25.78186817852469,77.23486757582522,36000,508,359,77
1738700001,25.991602905201987,77.2291461703479,35425,505,358,78
1738700095,26.201519525524564,77.22425138027026,33850,516,359,79
1738700191,26.41179394694349,77.21952942441608,32325,506,359,80
1738700288,26.622726382980584,77.21396423321292,30675,500,359,81
1738700380,26.834681810922188,77.20607352057726,28450,488,358,82
1738700478,27.047839317917983,77.19400978454834,24775,476,359,83
1738700570,27.261670701136268,77.17602415006688,21425,478,359,84
1738700666,27.47421342681348,77.15130805352518,18075,441,359,85
1738700764,27.68144084535392,77.120918179492,14850,420,359,86
1738700873,27.877202078670077,77.08820183110485,10500,388,359,87
1738700971,28.05409337580691,77.05818829636456,8600,316,9,88
1738701082,28.205176159123287,77.03594739860029,7425,254,9,89
1738701189,28.325912421055563,77.02464328205579,6500,199,9,90
1738702183,28.415447948993123,77.02435022427053,0,10,126,91
